business_id,cn_pop_sqmi,nn_count,nn_percent_rest,nn_all_percent_open,nn_max_cat_sim,nn_min_cat_sim,nn_avg_stars,nn_max_stars,nn_min_stars,nn_avg_review_count,nn_max_review_count,nn_min_review_count,nn_rest_avg_stars,nn_rest_max_stars,nn_rest_min_stars,nn_rest_avg_review_count,nn_rest_max_review_count,nn_rest_min_review_count,nn_weighted_avg_stars,nn_weighted_avg_review_count,nn_rest_percent_open,nn_mean_cat_sim,cn_opyear_emp,cn_opyear_qp1,cn_opyear_ap,cn_opyear_est,cn_opyear_zip_est,cn_opyear_diff_emp,cn_opyear_diff_qp1,cn_opyear_diff_ap,cn_opyear_diff_est,cn_opyear_diff_zip_est
rquarcYSOS9PIstXZAP_kA,3731.16,21,38,66,0,0,3.452380952380953,5.0,1.5,50.14285714285714,139,4,3.1875,4.0,1.5,55.375,134,7,-1.0,-1.0,37,0.0,77580,348547,1463633,3661,31.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,6.896551724137931
lF4pEu4_55SSFEo6Q58ftQ,3731.16,31,38,74,1,0,3.645161290322581,5.0,2.0,69.74193548387096,655,4,3.458333333333333,4.5,2.0,126.0,655,10,4.0,242.0,58,0.08333333333333333,77634,363239,1561994,3632,29.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-6.451612903225806
eNrBPQA92s7ckh2FOWi8Eg,3731.16,63,25,73,1,0,3.690476190476191,5.0,1.5,39.42857142857143,139,3,3.21875,4.0,1.5,51.5,134,7,3.625,63.75,43,0.25,80733,395225,1632905,3777,30.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,3.4482758620689653
RAU2fPJ852Z241SXP-Wfew,3731.16,13,46,61,0,0,3.615384615384616,5.0,2.0,60.846153846153854,139,4,3.5,4.0,2.5,62.5,134,7,-1.0,-1.0,33,0.0,76479,331289,1369444,3630,29.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.571428571428571
-FlrlELIGmCqdt_JxbdFgg,3731.16,54,22,72,0,0,3.6666666666666665,5.0,1.5,41.5,139,3,3.1666666666666665,4.0,1.5,55.16666666666666,134,7,-1.0,-1.0,41,0.0,80733,395225,1632905,3777,30.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,3.4482758620689653
UrhPr4uPoqKrYVANaroqgg,3731.16,5,40,40,0,0,3.2,4.0,2.5,42.8,142,3,2.75,3.0,2.5,72.5,142,3,-1.0,-1.0,50,0.0,77580,348547,1463633,3661,31.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,6.896551724137931
dTU6CKCfGNBZCT0AmBbyRA,3731.16,14,50,57,1,0,3.571428571428572,5.0,2.0,57.28571428571429,139,4,3.4285714285714284,4.0,2.5,55.14285714285714,134,7,2.5,73.0,28,0.14285714285714285,76479,331289,1369444,3630,29.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.571428571428571
JJEx5wIqs9iGGATOagE8Sg,2706.2,37,35,83,1,0,3.216216216216216,5.0,1.0,89.4054054054054,426,3,3.1538461538461537,3.5,2.0,134.15384615384616,426,5,3.25,226.0,69,0.15384615384615385,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
09a8Mrd3STr4AxokKgbZHA,2706.2,8,75,75,0,0,3.0,4.0,2.0,145.625,425,4,3.0,4.0,2.0,148.5,425,4,-1.0,-1.0,66,0.0,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
uDeycmwCy26ALJHeG3SsEA,2706.2,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
vjFZt8Rt3A3kY7yWh3qmgg,2706.2,12,58,66,2,0,3.1666666666666665,4.0,2.0,81.0,265,4,3.071428571428572,4.0,2.0,71.42857142857143,172,4,3.3,122.2,57,0.7142857142857143,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
kblOOOjQ_36RL-r8yjse4w,2706.2,1,0,100,-1,-1,2.5,2.5,2.5,265.0,265,265,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,73202,281868,1189160,3213,32.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,10.344827586206897
MD5aTUMKi-Qk0-jr3xRgng,2706.2,27,51,70,0,0,3.203703703703704,5.0,1.0,55.37037037037037,265,3,3.0357142857142856,4.0,2.0,60.92857142857143,172,3,-1.0,-1.0,64,0.0,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
mnU3iGsL55MCWXiWV3AcAQ,2706.2,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
b1WGIdd_oSwGYZtC769Shw,2706.2,103,24,81,2,0,3.266990291262136,5.0,1.0,58.834951456310684,526,3,3.0,4.5,1.5,123.96,526,3,3.1,99.1,84,0.4,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
cxnbk6t6L3jnfT5n2Hbl3Q,2706.2,64,28,82,1,0,3.2890625,5.0,1.0,80.703125,534,3,3.138888888888889,4.0,2.0,129.72222222222223,534,4,3.5,197.0,66,0.1111111111111111,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
QSM3w1AAdFDQXGE26vNsZA,2706.2,69,28,78,1,0,3.282608695652174,5.0,1.0,66.92753623188406,526,3,3.025,4.5,1.5,128.4,526,3,3.5,187.5,85,0.1,80733,395225,1632905,3777,64.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,4.918032786885246
VbrGaAmb4CJOL5oLsj2VsA,2706.2,18,44,88,1,0,3.1944444444444446,4.5,1.5,147.38888888888889,426,4,3.375,3.5,3.0,202.5,426,16,3.5,107.0,87,0.125,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
5XORYO9raiXVZSGGPvjSmA,2706.2,13,61,61,3,0,3.3461538461538463,5.0,1.5,135.15384615384616,526,3,3.125,4.0,1.5,197.625,526,3,3.1666666666666665,278.0,62,0.75,76479,331289,1369444,3630,61.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,19.607843137254903
rihKlAiPgJa5XcpZ1h9-bw,2706.2,155,26,81,3,0,3.467741935483871,5.0,1.0,61.53548387096775,534,3,3.256097560975609,4.0,1.5,124.97560975609757,534,4,3.3,106.9,70,0.24390243902439024,89310,429714,1830119,4020,69.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,2.9850746268656714
c_3abcaptUG0d4A4LWMe7w,2706.2,73,32,83,1,0,3.184931506849315,5.0,1.0,75.75342465753424,526,3,3.0625,4.5,1.5,134.58333333333334,526,3,2.6666666666666665,58.66666666666666,87,0.375,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
Rs1P2TXhuieeVQCsmInh8A,2706.2,27,44,74,2,0,3.2592592592592586,5.0,1.5,118.44444444444444,526,3,3.125,4.0,1.5,191.91666666666663,526,3,3.1666666666666665,116.33333333333331,75,0.25,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
K5Ex8diP6rIh8P16D8KHVA,2706.2,5,60,40,0,0,3.5,5.0,1.5,178.8,526,3,3.0,4.0,1.5,282.3333333333333,526,6,-1.0,-1.0,66,0.0,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
avnIYScsA-gUHZxIn9JfzQ,2706.2,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
AI7zxDNVgO3pDyAP_rcA7A,2706.2,19,36,63,0,0,3.2105263157894735,5.0,1.5,108.57894736842104,526,3,3.1428571428571432,4.0,1.5,192.0,526,3,-1.0,-1.0,57,0.0,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
ZYkAMs9UcYuwaXSiGczSkA,2706.2,63,19,88,4,0,3.1904761904761907,5.0,1.5,76.53968253968254,408,3,3.1666666666666665,4.0,2.5,152.16666666666666,305,9,3.136363636363636,87.54545454545455,91,0.9166666666666666,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
Cr-ywH3ZjBqCyolXf8BpVA,2706.2,3,66,66,1,0,2.1666666666666665,2.5,2.0,119.66666666666669,265,4,2.0,2.0,2.0,47.0,90,4,2.0,90.0,50,0.5,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
ostVuyoxxQiP3Qik_L7nPA,2706.2,82,36,82,2,0,3.414634146341464,5.0,1.0,82.82926829268294,426,3,3.283333333333333,4.0,2.0,123.06666666666666,426,4,3.4444444444444446,87.66666666666669,73,0.3,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
klEZ5XCoRd5lwcEwK7cMXQ,2706.2,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,76479,331289,1369444,3630,61.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,19.607843137254903
XIcq5zKaAkGSN6cIJzBKRQ,2706.2,38,36,84,1,0,3.1447368421052637,5.0,1.0,86.86842105263158,315,3,3.1071428571428568,4.0,2.0,110.85714285714286,315,5,3.375,100.25,78,0.2857142857142857,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
vHt0CSynqesXox-9nBj7uA,2706.2,8,62,87,1,0,3.5,5.0,3.0,133.5,315,11,3.3,4.0,3.0,144.6,315,16,3.0,171.0,100,0.2,76479,331289,1369444,3630,61.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,19.607843137254903
lKH_cqeaeVpHdsO2dK58OA,2706.2,27,48,81,1,0,3.185185185185185,5.0,1.0,90.77777777777777,315,3,3.1923076923076925,4.0,2.0,102.30769230769229,315,5,3.75,129.0,76,0.15384615384615385,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
tcnGHnLRyDmKviWLNFfGcA,2706.2,134,28,83,1,0,3.5111940298507465,5.0,1.0,65.93283582089552,534,3,3.3026315789473686,4.0,2.0,125.34210526315788,534,4,3.333333333333333,129.88888888888889,71,0.2368421052631579,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
9_P2oM43QIRze2VJpw_dHw,2706.2,4,0,100,-1,-1,4.25,5.0,4.0,6.0,8,4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,80733,395225,1632905,3777,64.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,4.918032786885246
zPxNDf1iKsDGGpkM44HKxA,2706.2,9,77,55,1,0,3.4444444444444446,5.0,1.5,180.55555555555557,526,3,3.2142857142857144,4.0,1.5,225.42857142857144,526,6,4.0,526.0,71,0.14285714285714285,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
V6Od7XYl_PznuG19DPfTAQ,2706.2,33,45,90,1,0,3.1515151515151514,5.0,1.5,107.54545454545456,526,3,2.933333333333333,4.0,1.5,158.73333333333332,526,3,2.4166666666666665,78.16666666666667,93,0.4,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
19wIOjBlI_2EKGM8E4O6Mg,2706.2,37,29,97,2,0,3.0945945945945947,5.0,1.5,84.7837837837838,305,6,2.9545454545454546,4.0,1.5,141.0,305,25,2.4166666666666665,38.833333333333336,100,0.5454545454545454,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
Doqz6-NiXEPhr28koWESKw,2706.2,2,50,50,0,0,2.25,2.5,2.0,134.5,265,4,2.0,2.0,2.0,4.0,4,4,-1.0,-1.0,0,0.0,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
7KkgMcbVaetryW1wwpzvvA,2706.2,7,57,85,0,0,3.571428571428572,5.0,3.0,128.14285714285714,315,11,3.375,4.0,3.0,138.0,315,16,-1.0,-1.0,100,0.0,76479,331289,1369444,3630,61.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,19.607843137254903
T0NKethAB-FFR05EeZCzuA,2706.2,42,40,83,2,0,3.273809523809524,5.0,1.5,109.42857142857143,526,3,3.117647058823529,4.0,1.5,183.64705882352942,526,3,2.625,68.0,82,0.2352941176470588,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
5TY-YMiAXgBjmP_y4AiXhg,2706.2,30,56,73,1,0,3.1333333333333333,5.0,1.0,66.03333333333333,425,3,3.117647058823529,4.0,2.0,78.52941176470588,425,3,2.5,48.0,64,0.1176470588235294,80733,395225,1632905,3777,64.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,4.918032786885246
G9r8bucB5qq4kEflGukyTQ,2706.2,20,65,75,3,0,3.225,4.0,2.0,92.5,425,4,3.1538461538461537,4.0,2.0,98.69230769230771,425,4,2.6666666666666665,96.77777777777777,69,0.6923076923076923,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
HFEkIohUqGIudgqbHiK1uA,2706.2,3,66,100,0,0,3.333333333333333,4.0,3.0,158.0,253,38,3.5,4.0,3.0,110.5,183,38,-1.0,-1.0,100,0.0,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
6OjAOpupZOllj6mzLomVuQ,2706.2,19,63,73,1,0,3.131578947368421,4.0,2.0,72.63157894736842,265,4,3.0,4.0,2.0,67.75,172,4,2.833333333333333,29.0,66,0.25,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
kd1VNJdd92T2eQ4hqvYQ5A,2706.2,75,32,81,1,0,3.5,5.0,1.0,76.92,534,3,3.1875,4.0,2.0,138.75,534,4,3.0,166.2,66,0.20833333333333331,80733,395225,1632905,3777,64.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,4.918032786885246
p5PRvPUhJrA-QHhm5xOU7Q,2706.2,62,22,90,3,0,3.169354838709677,5.0,1.5,63.612903225806456,305,4,2.9285714285714284,4.0,1.5,121.42857142857143,305,25,2.5,78.0,92,0.5,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
9tLCuUmw3Tlco-tKPGkIWQ,2706.2,49,38,83,0,0,3.1938775510204085,5.0,1.0,78.77551020408163,315,3,3.131578947368421,4.0,2.0,91.63157894736842,315,5,-1.0,-1.0,73,0.0,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
Ums3gaP2qM3W1XcA5r6SsQ,2706.2,76,19,90,1,0,3.1973684210526314,5.0,1.0,59.342105263157904,305,3,2.966666666666667,4.0,1.5,126.46666666666668,305,25,3.375,140.5,93,0.26666666666666666,89310,429714,1830119,4020,69.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,2.9850746268656714
0LGnU7V3nepi8NUNzyQOXw,2706.2,33,45,78,3,0,3.272727272727273,5.0,1.5,122.93939393939394,526,3,3.1333333333333333,4.0,1.5,198.2,526,3,3.7,283.8,80,0.3333333333333333,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
ZXfMiPsPv-cH7GMQ-5-mhA,2706.2,3,33,100,0,0,3.1666666666666665,4.5,2.0,45.66666666666666,117,4,3.0,3.0,3.0,16.0,16,16,-1.0,-1.0,100,0.0,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
Cv6U-7HrrkKuh-_ec7EktQ,2706.2,56,33,85,1,0,3.2767857142857144,5.0,1.0,85.26785714285714,534,3,3.2105263157894735,4.5,2.0,119.89473684210527,534,3,3.5,141.0,73,0.15789473684210525,80733,395225,1632905,3777,64.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,4.918032786885246
kpjH-yKe3zsgbO7YMQ65_g,2706.2,64,26,87,2,0,3.3046875,5.0,1.0,84.78125,534,3,3.2352941176470584,4.0,2.0,145.41176470588238,534,4,3.125,222.75,76,0.2352941176470588,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
Tq032toLj_WQY3e7P3aQ8A,2706.2,41,43,82,2,0,3.402439024390244,5.0,1.0,97.41463414634147,426,3,3.361111111111111,4.0,2.0,146.94444444444446,426,5,3.7222222222222223,204.44444444444446,72,0.5,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
A2pZTpFXWC38z506XIhnBQ,2706.2,16,62,75,1,0,3.125,4.0,2.0,76.625,265,4,3.0,4.0,2.0,74.4,172,4,2.5,18.0,70,0.1,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
19lr9xcN3Ud0w0UX7bl6Qw,2706.2,43,41,83,2,0,3.197674418604651,5.0,1.5,108.67441860465117,526,3,3.0277777777777777,4.0,1.5,177.22222222222226,526,3,2.4,68.0,83,0.2777777777777778,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
XdOxflXrlWRdL9IWzXC54Q,2706.2,101,21,81,2,0,3.3613861386138613,5.0,1.0,65.2871287128713,534,3,3.1818181818181817,4.0,1.5,119.86363636363636,534,4,3.1666666666666665,20.666666666666668,72,0.13636363636363635,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
vstifTjwsVFXc1aprX9_iQ,2706.2,17,58,82,1,0,3.0882352941176467,5.0,1.0,94.58823529411764,315,3,3.05,4.0,2.0,105.1,315,5,4.0,183.0,80,0.1,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
ZzERMgdUTkAeFKZFDwPh-A,2706.2,62,25,82,1,0,3.1854838709677415,5.0,1.5,83.98387096774194,534,3,3.1875,4.0,2.0,148.25,534,4,3.333333333333333,174.83333333333337,68,0.375,80733,395225,1632905,3777,64.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,4.918032786885246
dZB5VuI4mCVRz8qQUwUgCg,2706.2,11,54,54,0,0,3.363636363636364,5.0,1.5,106.72727272727272,526,3,3.083333333333333,4.0,1.5,166.33333333333334,526,3,-1.0,-1.0,50,0.0,76479,331289,1369444,3630,61.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,19.607843137254903
T5nTtSCSRoEYMsZPhF61wg,2706.2,7,57,100,1,0,3.1428571428571432,4.0,2.5,137.71428571428572,268,31,3.125,3.5,3.0,170.75,268,50,3.0,234.0,100,0.25,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
VntjrwqcYS2WPKWjurzf9Q,2706.2,44,38,81,1,0,3.352272727272727,5.0,1.0,94.5,426,3,3.1764705882352944,4.0,2.0,148.82352941176467,426,4,3.75,124.5,70,0.1176470588235294,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
Pg08gKwJApGWoHtnq3aWqw,2706.2,16,56,75,2,0,3.1875,4.0,2.0,80.8125,265,4,3.055555555555556,4.0,2.0,80.66666666666667,172,4,2.5,79.66666666666667,66,0.3333333333333333,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
Tw1CgJ8MHax1orR3gBJl7g,2706.2,36,47,75,1,0,3.1666666666666665,5.0,1.0,44.97222222222222,265,3,2.9705882352941178,4.0,2.0,51.941176470588225,172,3,3.25,63.0,64,0.1176470588235294,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
lokPfoken16iTeAJ2PAwmQ,2706.2,4,75,75,0,0,2.5,3.5,2.0,132.75,265,4,2.5,3.5,2.0,88.66666666666669,172,4,-1.0,-1.0,66,0.0,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
-1vfRrlnNnNJ5boOVghMPA,2706.2,78,25,87,0,0,3.2307692307692313,5.0,1.5,65.64102564102564,526,3,3.0,4.5,1.5,130.0,526,3,-1.0,-1.0,95,0.0,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
EHDcxAlrrP4VPiZuQlrIrg,2706.2,13,61,69,0,0,3.1923076923076925,4.0,2.0,85.30769230769229,265,4,3.125,4.0,2.0,79.625,172,4,-1.0,-1.0,62,0.0,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
MqIgMLUdD53r_dmx1goYJg,2706.2,1,100,0,0,0,1.5,1.5,1.5,6.0,6,6,1.5,1.5,1.5,6.0,6,6,-1.0,-1.0,0,0.0,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
urptNyjG4BdgDKeK59ow0Q,2706.2,49,36,81,1,0,3.0408163265306123,5.0,1.0,82.95918367346937,526,3,2.9444444444444446,4.0,1.5,147.5,526,3,1.5,6.0,83,0.05555555555555555,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
03Yt7kMeYihN_y6ptiXxyQ,2706.2,38,31,89,2,0,3.263157894736842,4.5,1.5,92.94736842105264,426,3,3.333333333333333,3.5,2.5,152.41666666666666,426,10,3.5,158.57142857142858,75,0.5833333333333334,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
HfuIfYB_CxMAAJiEnxDl9w,2706.2,4,50,100,0,0,3.25,4.5,2.0,85.25,204,4,3.25,3.5,3.0,110.0,204,16,-1.0,-1.0,100,0.0,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
s0vNtuLs1cwEqHTXKiS05w,2706.2,113,23,82,2,0,3.336283185840708,5.0,1.0,60.212389380530965,526,3,3.0384615384615383,4.5,1.5,132.0769230769231,526,3,3.333333333333333,186.33333333333331,84,0.3461538461538461,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
jBs2HmEOkqCvdHNnw3N-og,2706.2,9,44,88,1,0,3.111111111111111,4.0,2.0,166.44444444444446,421,4,3.25,3.5,3.0,185.0,421,16,3.5,204.0,75,0.25,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
kUntNQ5P9IrRzEoHdRxV-w,2706.2,7,42,100,0,0,3.0,3.5,2.0,186.42857142857144,421,4,3.333333333333333,3.5,3.0,213.66666666666663,421,16,-1.0,-1.0,100,0.0,81941,343796,1403707,3675,51.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,8.51063829787234
pwislVBU50RIzCrwJYPY3w,2706.2,38,31,84,1,0,3.1842105263157894,5.0,1.0,88.86842105263158,426,3,3.125,3.5,2.0,137.5,426,5,3.5,30.0,66,0.08333333333333333,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
2hrj6ISpLJmvRen3AZkBWw,2706.2,87,32,83,2,0,3.4022988505747125,5.0,1.0,69.13793103448276,534,3,3.25,4.5,2.0,112.85714285714286,534,3,3.25,71.16666666666667,67,0.21428571428571427,88030,452243,1867953,3904,67.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.6875
iACo0RlJN6PGJez9oaK-tA,2706.2,50,38,82,3,0,3.07,5.0,1.0,81.46,526,3,3.0263157894736836,4.5,1.5,140.1578947368421,526,3,3.1666666666666665,206.0,84,0.631578947368421,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
5G4Tg_hBfUGilQWj2lj8IA,2706.2,57,28,80,1,0,3.254385964912281,5.0,1.0,86.52631578947368,534,3,3.09375,3.5,2.0,143.1875,534,4,3.5,319.0,62,0.0625,77634,363239,1561994,3632,61.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,1.6666666666666667
2s1JuKtL1jPzM9Tmg13CLA,2706.2,12,8,91,1,1,4.166666666666667,5.0,2.5,10.833333333333336,50,3,4.5,4.5,4.5,21.0,21,21,4.5,21.0,0,1.0,89310,429714,1830119,4020,69.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,2.9850746268656714
qRymrsLmlA34bC8PvNoujg,2706.2,3,100,66,0,0,2.6666666666666665,3.5,1.5,196.33333333333331,315,6,2.6666666666666665,3.5,1.5,196.33333333333331,315,6,-1.0,-1.0,66,0.0,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
UbjXRe-Ku_MWpX27vtIEFw,2706.2,24,41,100,2,0,3.208333333333333,4.5,1.5,108.58333333333331,305,10,3.0,4.0,1.5,151.1,305,25,2.4285714285714284,113.42857142857143,100,0.7,77580,348547,1463633,3661,60.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-1.639344262295082
3rj1qpgFvkRWtAka17mhEQ,2706.2,5,80,60,1,0,3.1,4.0,1.5,231.8,526,6,3.0,4.0,1.5,278.75,526,6,3.25,291.5,75,0.5,75911,320917,1324272,3493,47.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,46.875
gZFjmwpGXJK5YGnS3bjflg,2706.2,70,27,80,1,0,3.2857142857142856,5.0,1.0,66.54285714285714,526,3,3.0,4.5,1.5,130.57894736842104,526,3,2.5,34.5,84,0.10526315789473684,80733,395225,1632905,3777,64.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,4.918032786885246
